"","text","tweet_id","tweet_time","tweeter","tweeter_name","GoPackGo","Packers","GBvsNYG","GiantsPride","Giants","Association"
"2745","Makes up for the mistake and gets an INT. #GoPackGo https://t.co/sZAeLBgCfe",1201211349948358656,"2019-12-01 18:47:57",1193737036030722048,"PackersUpdate",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2746","The Packers belong in the snow! #GoPackGo",1201211345582075904,"2019-12-01 18:47:56",84765666,"Grant",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2747","Já começamos galudões #GoPackGo",1201211310874275840,"2019-12-01 18:47:48",3645915263,"Guilherme F. 🇧🇷🧀 9-3",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2748","Kevin King Interception!!!

LETS GO!!!

#GoPackGo !!!",1201211299759304704,"2019-12-01 18:47:45",78144952,"Bo Otwaska",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2749","That interception 🔥 #GoPackGo",1201211298224201728,"2019-12-01 18:47:45",604053856,"Dana Ariss",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2750","LET'S FUCKIN #GOPACKGO!!! https://t.co/MiCUC9AWIP",1201211292373209088,"2019-12-01 18:47:44",1433784817,"Psychic Packer Fan",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2751","So far so good 💚💛💚💛#GoPackGo",1201211291991465984,"2019-12-01 18:47:44",806960600752488448,"🍂 Jessica N.🍁",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2752","How does Jones not see Kevin King? #GoPackGo",1201211287457476608,"2019-12-01 18:47:43",474092199,"KB",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2753","Yes, intc King!#GoPackGo",1201211279760936960,"2019-12-01 18:47:41",588744592,"Mz.Carol",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2754","So Kevin King makes amends by getting an INT. Good job, young man! #GoPackGo",1201211274568388608,"2019-12-01 18:47:39",184059305,"PackerFansUnited.com",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2755","@KingDay__ #GoPackGo",1201211270214701056,"2019-12-01 18:47:38",77528222,"Petty Longstocking 9-3 🧀💚💛💚",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2756","#finsup #gopackgo",1201211267685453824,"2019-12-01 18:47:38",204195613,"Zach Haney",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2757",".@King_kevvoo with his 4th INT of the season that is T-2 with multiple players in the #NFL this season. 5 is the top number. Played PHENOMENAL that series. Big difference when you know you have help over the top. #Packers #GoPackGo #GBvsNYG #NFLSunday",1201211267136073728,"2019-12-01 18:47:38",83684326,"Josh Moser",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"2758","Kevin King has still been the Packers best defensive back this season. 

Dont @ me. #Packers #GoPackGo",1201211258504171520,"2019-12-01 18:47:36",55020825,"Trenten Scheidegger",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2759","#GoPackGo #Packers https://t.co/FwDUrKdsv8",1201211257866600448,"2019-12-01 18:47:35",31117959,"Mesha Mac",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2760","Lookin' good so far, let's keep it up! #interception #gopackgo 💚🏈❄💛 — watching New York Giants vs Green Bay Packers NFL 2019 Live",1201211252481175552,"2019-12-01 18:47:34",405782455,"Kelly Rowland",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2761","Kelvin king always finds a way to bounce back #GoPackGo",1201211230683385856,"2019-12-01 18:47:29",721842175651291136,"Hazelwood2x",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2762","Dudes got a ton of hate but this was awesome #Packers #NFL #GoPackGo #GBvsNYG https://t.co/0UIHhFxW3F",1201211220604309504,"2019-12-01 18:47:27",896813652031840256,"Packers Empire",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"2763","King got an interception! #GoPackGo",1201211212786274304,"2019-12-01 18:47:25",99608956,"Shadeed (Captain Packer) Kelly",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2764","@AlexGelhar All good. #GoPackGo Love your FF content",1201211201285509120,"2019-12-01 18:47:22",1275905976,"Ben",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2765","Après s'être laissé dépasser sur le TD des Giants, Kevin King se rattrape avec une magnifique interception !! Balle Packers #GoPackGo #GBvsNYG",1201211198768865280,"2019-12-01 18:47:21",116258374,"Enrique Moreira",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"2766","Woo hoo! #GoPackGo https://t.co/YZzhnVB3mx",1201211193945477120,"2019-12-01 18:47:20",608338400,"Go Pack Go! 🧀",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2767","“Unnecessary Roughness: Blake Martinez.” 

#GoPackGo #GBvsNYG https://t.co/pgtPzHBcZk",1201211193211457536,"2019-12-01 18:47:20",3885056294,"KK",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"2768","D TRAIN! #GoPackGo",1201211180720820224,"2019-12-01 18:47:17",733912561,"Tristan",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2769","Maaaan. Jones threw that ball to King like he was his receiver and shit.. 😬
#INT #GBvsNYG #GoPackGo",1201211175213633536,"2019-12-01 18:47:16",293230349,"Marqee Marie™",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"2770","@GBPdaily Home. Newburgh, NY. Warm. Was gonna attend the game but this weather in NY/NJ is nuts!!!! 
#GoPackGo",1201211171354927104,"2019-12-01 18:47:15",810664365833719808,"e__Raz0rs",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2771","KEVIN KING!!!!!!!!!! #GBvsNYG #GoPackGo",1201211169215676416,"2019-12-01 18:47:14",1169936981935063040,"Sheilaxjung2",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"2772","kEvIn kInG sucks!!!! 🙄🙄#GoPackGo #GBvsNYG",1201211166682484736,"2019-12-01 18:47:14",977645375543705600,"Bhupinder Lamba",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"2773","Me ten minutes ago: TJ WATT should be a packer!!! 

Me now: HELL YEA KEV!!!! 

#GoPackGo",1201211159925293056,"2019-12-01 18:47:12",1189757044913393664,"Ryan",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2774","Pick em off! #GoPackGo",1201211158704771072,"2019-12-01 18:47:12",2487606200,"austinfull(ofshit)",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2775","Kevin King read your tweets. #GoPackGo https://t.co/NQbFG1E6T8",1201211153415884800,"2019-12-01 18:47:11",58515485,"Lucas Dolengowski",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2776","Kevin King has read our tweets #gopackgo",1201211150236446720,"2019-12-01 18:47:10",231974434,"Dray",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2777","YESSSSSS #GoPackGo",1201211148999299072,"2019-12-01 18:47:10",1181055924254978048,"9-3🧀",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2778","@KJayCee INTERCEPTIIOOOOOOOOOOOOOOON
#GoPackGo",1201211145283153920,"2019-12-01 18:47:09",308900763,"THE 'EXTERMINATE TURKEY' KALED!",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2779","Hershey the bunny is rooting Green Bay on with me! 🐰 #GoPackGo https://t.co/plX5GgW28t",1201211130896625664,"2019-12-01 18:47:05",34080833,"•Bean ☾",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2780","Interception #1

Keep it rolling! Pass rush is getting close, expect sacks and picks if they can’t get Saquon going

#GoPackGo",1201211129529286656,"2019-12-01 18:47:05",1161683670207467520,"Pack It Up - Packers Podcast",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2781","Finally Lazard getting reps over Allison.  He’s better, it’s not close. #GoPackGo",1201211128312975360,"2019-12-01 18:47:05",35073354,"Justin Biebighauser",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2782","Kevin King needed that. This defense needed that. I needed that. #GoPackGo",1201211127037939712,"2019-12-01 18:47:04",2590544580,"Alex Varney",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2783","this was reverse psychology my friends and guess what? It worked #GoPackGo",1201211125511024640,"2019-12-01 18:47:04",1145840275492724736,"loren 🇨🇺",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2784","@King_kevvoo that a boy!! #GoPackGo",1201211117026054144,"2019-12-01 18:47:02",22633300,"Justin McCoy",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2785","Kevin King! #GoPackGo",1201211116262739968,"2019-12-01 18:47:02",111073654,"Carlos Alexandre",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2786","🏈✋🏽 #INTERCEPTAÇÃO ✋🏽🏈

KEVIN KING!

Após ser queimado no TD de New York, King se recupera e intercepta Daniel Jones. Bola do Packers na linha de 45 jardas.

#GoPackGo #GBvsNYG",1201211114849275904,"2019-12-01 18:47:01",2729359219,"Cheeseheads Brasil",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"2787","INT
Pack!
#GoPackGo
#GBvsNYG",1201211105495961600,"2019-12-01 18:46:59",1199513693425471488,"Dennis Franklin Jr",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"2788","#GoPackGo",1201211104971624448,"2019-12-01 18:46:59",852547585663545344,"FIVE",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2789","Por hablar de King va e intercepta el pase jaja. #gopackgo",1201211104640327680,"2019-12-01 18:46:59",333634431,"Pablo",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2790","Wow King gets a INT!!! #GoPackGo",1201211101599424512,"2019-12-01 18:46:58",536447932,"Jay Gutierrez",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2791","LETS GOOOOO!!!! 😈😈😈 #GoPackGo",1201211096872472576,"2019-12-01 18:46:57",2243290623,"Ian Jackson",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2792","That is bad QB play by Jones. Kevin King you still suck #GoPackGo",1201211083446341632,"2019-12-01 18:46:54",370361244,"Corin Grant",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2793","Let's goooo #GoPackGo",1201211082913640448,"2019-12-01 18:46:54",2879058818,"Rodgers=GOAT",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2794","Woooo!!!  There we go, King!  Needed to make up for the TD tou gave up!  Let's turn it into points,  offense!  #GoPackGo #Packers #PackerNation #GBvsNYG",1201211082087555072,"2019-12-01 18:46:54",1383446995,"Eric",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"2795","Ok. Now that’s better defence. #GoPackGo.",1201211079713529856,"2019-12-01 18:46:53",76512504,"Jason Davidson",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2796","@King_kevvoo with the INT! He now has 4. #GBvsNYG #GoPackGo",1201211073271123968,"2019-12-01 18:46:51",1048299662749433856,"Trevor",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"2797","Kevin King making a play brings a smile to my face #GoPackGo",1201211069831753728,"2019-12-01 18:46:51",42074274,"Nick Simmons",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2798","#GoPackGo",1201211065054330880,"2019-12-01 18:46:49",1957591434,"Supremo",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2799","King atones! #Packers #GoPackGo",1201211062999277568,"2019-12-01 18:46:49",104978910,"Y2Jacer 🧀🏈",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2800","King with the interception! #GoPackGo",1201211059169873920,"2019-12-01 18:46:48",3399718912,"Noah",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2801","Wow I almost forgot what an interception looked like #kevinking #GoPackGo",1201211058867908608,"2019-12-01 18:46:48",1366083253,"Steven Lamia",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2802","Kevin King made a play. #Packers #GoPackGo https://t.co/HGrBXNvpKE",1201211057479540736,"2019-12-01 18:46:48",40389379,"Matt",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2803","@NFL @AaronRodgers12 @AllenLazard @packers If you're gonna play quarters coverage, you have to make sure the #2 inside WR releasing vertically at the deep safety is jammed/re-routed. Or you have to get pressure on the QB. Safety is helpless otherwise. Play-action/play design prevented that here #GBvsNYG",1201211055025926144,"2019-12-01 18:46:47",2855205221,"Football Film Room",FALSE,TRUE,TRUE,FALSE,FALSE,"PackersTweets"
"2804","Kevin King!!!! Oh yeah!!! #GoPackGo",1201211054539313152,"2019-12-01 18:46:47",4552954275,"Jon Parker",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2805","KEVIN KING PICK #GoPackGo #GreenandGold",1201211036482916352,"2019-12-01 18:46:43",1623355368,"Anthony Lutz",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2806","INT by King!! Let’s go!! #GoPackGo",1201211027402178560,"2019-12-01 18:46:41",729264218,"Ross Wynne",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2807","Interceptação!!!!! Bola dos Packers. #GoPackGo",1201211027263827968,"2019-12-01 18:46:40",111073654,"Carlos Alexandre",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2808","So now he should NOT be benched?

#GoPackGo https://t.co/xQ7bxamzkY",1201211026496200704,"2019-12-01 18:46:40",902221581945937920,"Libertatis Sum",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2809","Interception !! @packers #GoPackGo 😜🙌🏼",1201211019789516800,"2019-12-01 18:46:39",2896097327,"Allison Hager 🌷",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"2810","KEVIN KING!

INTERCEPTAÇÃO!

BOLA NOSSA!

#GoPackGo
#GBvsNYG",1201211017952407552,"2019-12-01 18:46:38",919978301212577792,"Lambeau Leapers BR 🧀",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"2811","INTERCEPTIOOOOON!!!

El Ovoide vuelve a nuestros Packers!!! #GoPackGo",1201211013674229760,"2019-12-01 18:46:37",1038099802112831488,"Packers Central Mexico",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2812","Daniel Jones interceptado!!! #GoPackGo",1201211013443596288,"2019-12-01 18:46:37",33793308,"Janter",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2813","Kevin King interception! #GoPackGo",1201210998268583936,"2019-12-01 18:46:34",89097896,"Jordan Greenland",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2814","Interception by @King_kevvoo the Packers defence holds firm on that Giants drive!! #GoPackGo #GBvsNYG",1201210996355936256,"2019-12-01 18:46:33",1390248440,"UK and Irish Packers",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"2815","Interception!!!

#GoPackGo",1201210994921336832,"2019-12-01 18:46:33",2466780054,"AJ",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2816","Kevin King is still a playmaker. I don’t care what the billshit PFF grades say. #GoPackGo",1201210991700324352,"2019-12-01 18:46:32",1668851612,"Matt Pritzl",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2817","#GoPackGo",1201210978744119296,"2019-12-01 18:46:29",14531651,"Amy Berean-Spreeman",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2818","とりあえず謝ります。
ごめんなさい🙏

#GoPackGo https://t.co/fPVk3huWCC",1201210976986517504,"2019-12-01 18:46:28",757837231293726720,"ティモシー",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2819","Let's go Kevin King 

#GoPackGo",1201210971727056896,"2019-12-01 18:46:27",36266745,"Child Please",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2820","#Packers football in the snow is a beautiful thing. 🏈 ❄️ #GoPackGo",1201210969164255232,"2019-12-01 18:46:27",82986441,"Brian Hagel",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2821","#GoPackGo",1201210967893401600,"2019-12-01 18:46:26",1007341834442506240,"Michael",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2822","KEVIN KING!! #GoPackGo",1201210967671001088,"2019-12-01 18:46:26",4062924287,"Jay Russ ❄️",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2823","#GoPackGo good thing they didnt cut Kevin King after the 1st quarter like people wanted",1201210959500652544,"2019-12-01 18:46:24",312116679,"Joe in Superior",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2824","Interception! @King_kevvoo let’s go team! #GoPackGo",1201210959404109824,"2019-12-01 18:46:24",87024206,"Juan Diego Rodriguez",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2825","Picked by king! #GoPackGo 🧀",1201210957961318400,"2019-12-01 18:46:24",1112113018073219072,"9-3 🧀",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2826","INTERCEPTION! Kevin KING 👑!
#GoPackGo #ranNFL #GBvsNYG",1201210950659059712,"2019-12-01 18:46:22",784662322623160320,"Packers Fans Germany",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"2827","👑
Interception
💪💪💪
#GoPackGo",1201210947525894144,"2019-12-01 18:46:21",850238214,"chrid",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2828","Let's go! #King #GoPackGo",1201210940546519040,"2019-12-01 18:46:20",20070101,"Marcus Wiegert",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2829","Holy crap Kevin King made a play! 😱 #GoPackGo",1201210938977869824,"2019-12-01 18:46:19",1111156770796462080,"Ryan Lehman",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2830","Redemption for #20 after some loss coverage earlier. #GoPackGo   #GBvsNYG",1201210929691725824,"2019-12-01 18:46:17",26629277,"jeff mcbride",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"2831","These white uni's look sharp in the snow today.

#GoPackGo",1201210924243341312,"2019-12-01 18:46:16",183829360,"Vancel13",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2832","It appears Mike Pettine decided to draw up a defensive plan for today's game that doesn't suck a giant cock. Nice. #GoPackGo #GBvsNYG",1201210921126957056,"2019-12-01 18:46:15",205399994,"βετh",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"2833","King with the Int #Pack #PackerNation #GoPackGo #Packers #GBvsNYG @ukpackers @packers",1201210907487019008,"2019-12-01 18:46:12",23562609,"Jeremiah The Bullfrog",TRUE,TRUE,TRUE,FALSE,FALSE,"PackersTweets"
"2834","Wow King INT!!! Finally a good play from 20. Hope we see more of that. #packers #GoPackGo",1201210906987892736,"2019-12-01 18:46:12",1198948936280674304,"ChrisGBP 🧀9-3",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2835","INT!  #GBvsNYG  #GoPackGo #NFL100 #DecFootball We appreciate you! https://t.co/XuZgVYOVE5",1201210906400763904,"2019-12-01 18:46:12",91323779,"Mario the Poet",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"2836","Suck it, King haters #GoPackGo",1201210890772762624,"2019-12-01 18:46:08",573978383,"Peter",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2837","Kevin King haters can suck it 

#GoPackGo",1201210879955460096,"2019-12-01 18:46:05",340589489,"Demario ™",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2838","INTERCEPTION!!!!! #GoPackGo #GBvsNYG",1201210876067565568,"2019-12-01 18:46:04",131090584,"Amanda Frank",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"2839","King with the interception!!! Yas! #GoPackGo",1201210873622216704,"2019-12-01 18:46:04",21486053,"Rain to the MC",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2840","After all the crap Kevin King has gotten, happy he got the interception. #GoPackGo",1201210872829317120,"2019-12-01 18:46:04",1012522181115371520,"Conan",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2841","キング！インセプ！

#GoPackGo",1201210872011452416,"2019-12-01 18:46:03",625554794,"ひでを",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2842","Let’s here it from all you @King_kevvoo haters. Nice work Kev. #PackersFamily #GoPackGo #GBvsNYG #NFL100",1201210869322940416,"2019-12-01 18:46:03",922295400,"🚒 Curt Cozad 👨🏼‍🚒",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"2843","@AllenLazard !!!!! ❤️💛🏈🧀💚 #CyclONEnation #GoPackGo",1201210864738734080,"2019-12-01 18:46:02",75399833,"Julia",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2844","Kiiiiing @King_kevvoo  💛💚 #GoPackGo",1201210863945994240,"2019-12-01 18:46:02",1175612553512329216,"realmess",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2845","INTERCEPTION! 

@King_kevvoo picks it off! 

#GBvsNYG | #GoPackGo https://t.co/jxdbcLTIMI",1201210863853674496,"2019-12-01 18:46:02",35865630,"Green Bay Packers",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"2846","We said it on our preview podcast, the NYG QB will give us opportunities for takeaways. Nice play Kevin King #Packers #GreenBayPackers #GoPackGo",1201210863669186560,"2019-12-01 18:46:01",1056225270200438784,"Lombardi’s Legends",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2847","KING INT #GoPackGo",1201210860166877184,"2019-12-01 18:46:01",195131041,"Kelly",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2848","INTERCEPCIÓN by Kevin King!!!!

#GoPackGo",1201210854961582080,"2019-12-01 18:45:59",145308265,"José Dozer García",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2849","INT for Kevin King #GoPackGo #GBvsNYG",1201210852453605376,"2019-12-01 18:45:59",30713421,"Justin Wrestling",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"2850","Finally!!!

A turnover!

#GoPackGo",1201210850931085312,"2019-12-01 18:45:58",1917303043,"Kevin",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2851","Kevin King just confuses me so much 😂 idk what to think anymore. Good play by him #GoPackGo",1201210845763641344,"2019-12-01 18:45:57",1038162381459865600,"(9-3) vs WAS",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2852","Kevin King, not burnt toast that time. #GoPackGo",1201210835064020992,"2019-12-01 18:45:55",24397230,"Nathan Baliva",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"2853","My 4 year old watching the @packers with me..
""But mom, they can't be playing. It's snowing and they don't have hats or mittens or snow pants on."" #GBvsNYG #GoPackGo",1201210835017912320,"2019-12-01 18:45:55",2415080569,"Nicole McCabe",TRUE,TRUE,TRUE,FALSE,FALSE,"PackersTweets"
"2854","INTERCEPTION GREEN BAY! #GBvsNYG #GoPackGo",1201210834053214208,"2019-12-01 18:45:54",363218739,"Krendall is Free! (I Think)",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"2855","Kevin King INT! #GoPackGo",1201210832614346752,"2019-12-01 18:45:54",436726213,"Cameron",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
